tag,freq, precision,recall,f_score,totalP,totalE
proguard,764,0,0,0,0,0
hiring,243,0,0,0,0,0
ttl,164,0,0,0,0,0
multipath,124,0,0,0,0,0
xen,2034,1.0,1.0,1.0,1,1
disconnect,132,0,0,0,0,0
type-theory,188,0,0,0,0,0
accordion,1372,0,0,0,0,0
asp.net-membership,2662,0,0,0,1,0
methodology,467,0,0,0,0,0
jit,582,0,0,0,0,0
cache-control,410,0,0,0,0,0
skills,264,0,0,0,0,0
treeset,138,0,0,0,0,0
chaining,285,0,0,0,0,0
mapper,110,0,0,0,0,0
prism-4,143,0,0,0,0,0
stringbuilder,558,0,0,0,0,0
records,335,0,0,0,0,0
theme-development,2242,0,0,0,0,2
macvim,766,0,0,0,0,0
webresource.axd,105,0,0,0,0,0
descriptive-set-theory,234,0,0,0,0,0
data-integrity,209,0,0,0,0,0
revert,187,0,0,0,0,0
sound-api,175,0,0,0,0,0
ad-hoc,103,0,0,0,0,0
lwuit,798,0,0,0,0,0
date-format,122,0,0,0,0,0
cropping,309,0,0,0,0,0
square,147,0,0,0,0,0
retrieve,323,0,0,0,0,0
gaming,219,0,0,0,0,0
gzipstream,127,0,0,0,0,0
content-editor-web-part,177,0,0,0,0,0
datagridviewcombobox,104,0,0,0,0,0
c++,199280,0.793103448276,0.638888888889,0.707692307692,29,36
compiz,243,0,0,0,0,0
paint.net,103,0,0,0,0,0
sqlmembershipprovider,152,0,0,0,0,0
canvas,7922,0,0,0,1,0
rounding,748,0,0,0,0,0
cortex-m3,112,0,0,0,0,0
catcodes,134,0,0,0,0,0
server-side-includes,216,0,0,0,0,0
mahout,467,0,0,0,0,0
late-binding,128,0,0,0,0,0
void,399,0,0,0,0,0
internet,5353,0,0,0,0,1
formula,1156,0,0,0,0,0
link-to,336,0,0,0,0,0
hibernate,24880,0.666666666667,0.8,0.727272727273,6,5
plugin-wp-e-commerce,198,0,0,0,0,0
procmail,239,0,0,0,0,0
mime,914,0,0,0,0,0
emulation,365,0,0,0,0,0
postsharp,322,0,0,0,0,1
facebook-app-requests,107,0,0,0,0,0
byte,1876,0,0,0,0,0
bootloader,894,0,0,0,0,0
vector-spaces,1852,0,0,0,0,0
user-input,1014,0,0,0,0,0
training,659,0,0,0,0,0
eventaggregator,116,0,0,0,0,0
programming,450,0,0,0,0,0
ocaml,1538,0,0,0,0,0
sitefinity,164,0,0,0,0,1
separator,239,0,0,0,0,0
luatex,780,0,0,0,0,0
routes,3358,0,0,0,0,0
router,6358,0,0,0,0,0
intuition,960,0,0,0,0,0
saving,532,0,0,0,0,1
nsstatusitem,105,0,0,0,0,0
domain-model,188,0,0,0,0,0
nested,2455,0,0,0,0,1
isnull,135,0,0,0,0,0
itextsharp,1631,0,0,0,0,0
vote,104,0,0,0,0,0
open,1173,0,0,0,0,0
autocompleteextender,125,0,0,0,0,0
ripping,253,0,0,0,0,0
cname-record,556,0,0,0,0,0
disassembly,182,0,0,0,0,0
uniqueidentifier,568,0,0,0,0,0
naudio,312,0,0,0,0,0
broadcom,182,0,0,0,0,0
mobile-development,164,0,0,0,0,0
fms,286,0,0,0,0,0
params,499,0,0,0,0,0
constants,1619,0,0,0,0,1
typing,257,0,0,0,0,0
windows-cluster,178,0,0,0,0,0
treeviewitem,193,0,0,0,0,0
bits,281,0,0,0,0,0
difference-equations,164,0,0,0,0,0
django-socialauth,142,0,0,0,0,0
phtml,120,0,0,0,0,0
progress-bar,2405,0,0,0,0,0
floppy,199,0,0,0,0,0
addeventlistener,451,0,0,0,0,0
ipad-ui,104,0,0,0,0,0
plugin-w3-total-cache,187,0,0,0,0,0
crash-reports,385,0,0,0,0,0
padding,1052,0,0,0,0,0
screen-rotation,132,0,0,0,0,0
uiwindow,242,0,0,0,0,0
arbitrary-precision,110,0,0,0,0,0
komodo,158,0,0,0,0,0
plsqldeveloper,264,0,0,0,0,0
flashdevelop,407,0,0,0,0,1
iphone-standalone-web-app,140,0,0,0,0,0
typography,773,0,0,0,0,0
perl-data-structures,186,0,0,0,0,0
lucene,4264,1.0,1.0,1.0,1,1
future,299,0,0,0,0,0
linux-kernel,4582,0,0,0,0,0
supersized,117,0,0,0,0,0
san,1158,0,0,0,0,0
jmock,169,0,0,0,0,0
relaycommand,121,0,0,0,0,0
sax,1003,0,0,0,0,0
c++0x,1214,0,0,0,0,0
sap,987,0,0,0,0,1
facebook-graph-api,13830,1.0,0.25,0.4,1,4
sat,182,0,0,0,0,0
silverlight-4.0,5865,0,0,0,0,0
uipopovercontroller,1001,0,0,0,0,0
backbone-views,302,0,0,0,0,0
tcpdf,529,0,0,0,0,0
zoo,217,0,0,0,0,0
backwards-compatibility,477,0,0,0,0,0
zos,104,0,0,0,0,0
absolute-path,260,0,0,0,0,0
destroy,228,0,0,0,0,0
local-variables,225,0,0,0,0,0
bcrypt,244,0,0,0,0,0
printer,1726,0,0,0,0,1
copy-protection,240,0,0,0,0,0
buffer,1987,0,0,0,0,0
compress,180,0,0,0,0,0
antiforgerytoken,115,0,0,0,0,0
c++03,113,0,0,0,0,0
pager,345,0,0,0,0,0
pages,1669,0,0,0,0,0
lync-2010,131,0,0,0,0,0
google-places-api,553,0,0,0,0,1
textarea,2503,0,0,0,0,0
c++-cx,152,0,0,0,0,0
average,902,0,0,0,0,0
d-link,331,0,0,0,0,0
drive,368,0,0,0,0,0
point-of-sale,174,0,0,0,0,0
testcase,206,0,0,0,0,0
template-toolkit,160,0,0,0,0,0
bada,179,0,0,0,0,0
xetex,1757,0,0,0,0,0
bit-fields,196,0,0,0,0,0
salt,447,0,0,0,0,0
android-contentprovider,1124,0,0,0,0,0
memory-limit,130,0,0,0,0,0
visualstatemanager,194,0,0,0,0,1
qos,389,0,0,0,0,1
lotus,353,0,0,0,0,0
synchronous,344,0,0,0,0,0
subprocess,1494,0,0,0,0,0
programming-languages,5976,0,0,0,0,2
bytebuffer,257,0,0,0,0,0
tabbarcontroller,164,0,0,0,0,0
intellij-plugin,107,0,0,0,0,0
xml,64157,0.615384615385,0.571428571429,0.592592592593,13,14
android-sdk-2.2,398,0,0,0,0,0
android-sdk-2.3,226,0,0,0,0,0
jpopupmenu,104,0,0,0,0,0
android-sdk-2.1,172,0,0,0,0,0
street-address,174,0,0,0,0,0
uiswitch,307,0,0,0,0,0
list-definition,240,0,0,0,0,0
appharbor,409,0,0,0,0,0
xmp,103,0,0,0,0,0
rounded-corners,578,0,0,0,0,0
nonce,108,0,0,0,0,0
uitextview,1805,0,0,0,0,1
static-files,170,0,0,0,0,0
zipfile,231,0,0,0,0,0
clang,1260,0,0,0,0,0
infowindow,373,0,0,0,0,0
boost-interprocess,104,0,0,0,0,0
prime,127,0,0,0,0,0
android-layout,14609,0,0,0,0,3
settings,2840,0,0,0,0,0
lightroom-4,102,0,0,0,0,0
issue-tracking,549,0,0,0,0,0
lightroom-3,102,0,0,0,0,0
logfiles,149,0,0,0,0,0
tika,199,0,0,0,0,0
where,919,0,0,0,0,1
installshield,960,0,0,0,0,0
datatables,1947,0,0,0,0,0
socket.io,2089,1.0,1.0,1.0,1,1
shibboleth,124,0,0,0,0,0
javabeans,1520,0,0,0,0,0
jmenu,132,0,0,0,0,0
server-side,1080,0,0,0,0,0
twitterizer,127,0,0,0,0,0
monoid,109,0,0,0,0,0
form-submission,107,0,0,0,0,0
ieeetran,185,0,0,0,0,0
smooth-scrolling,177,0,0,0,0,0
jobs,731,0,0,0,0,0
vertical,104,0,0,0,0,0
conditional-statements,341,0,0,0,0,0
uml-modeling,456,0,0,0,0,0
mixed-mode,115,0,0,0,0,0
sparc,172,0,0,0,0,0
project-template,110,0,0,0,0,0
serialization,10067,0,0,0,0,1
spark,694,0,0,0,0,0
jquery-cycle,503,0,0,0,0,0
concurrenthashmap,125,0,0,0,0,0
distributed-caching,172,0,0,0,0,0
richfaces,2617,0,0,0,0,2
exchange-server,499,0,0,0,0,0
windows-applications,232,0,0,0,0,0
image-capture,148,0,0,0,0,0
infopath2010,179,0,0,0,0,0
bufferedreader,615,0,0,0,0,0
mkannotationview,418,0,0,0,0,0
modal-dialog,1606,0,0,0,0,0
nsarraycontroller,374,0,0,0,0,0
expression,1646,0,0,0,0,0
nimbus,153,0,0,0,0,0
selenium-webdriver,867,0,0,0,0,0
anonymous-methods,231,0,0,0,0,0
workflow-foundation-4,1269,0,0,0,0,0
url-scheme,188,0,0,0,0,0
sccm,286,0,0,0,0,0
ruby-datamapper,119,0,0,0,0,0
system-verilog,120,0,0,0,0,0
search-engine,1734,0,0,0,0,0
spring-data,378,0,0,0,0,0
begininvoke,162,0,0,0,0,0
cfnetwork,110,0,0,0,0,0
s#arp-architecture,247,0,0,0,0,0
twig,1104,0,0,0,0,0
bsd-sockets,101,0,0,0,0,0
messagebox,639,0,0,0,0,0
accelerometer,1058,0,0,0,0,0
stretch,226,0,0,0,0,0
exchange-2010,2600,1.0,1.0,1.0,1,1
network-traffic,201,0,0,0,0,0
prototype,1472,0,0,0,0,0
android-input-method,128,0,0,0,0,0
pocketpc,164,0,0,0,0,0
minidom,152,0,0,0,0,0
windows-domain,426,0,0,0,0,0
libgdx,796,0,0,0,0,0
grayscale,220,0,0,0,0,0
antivirus,796,0,0,0,0,0
photos,929,0,0,0,0,1
hashtag,198,0,0,0,0,0
variable-assignment,1156,0,0,0,0,0
bonjour,487,0,0,0,0,0
qprocess,112,0,0,0,0,0
blowfish,218,0,0,0,0,0
roleprovider,258,0,0,0,0,0
polls,129,0,0,0,0,1
engineering,156,0,0,0,0,0
google-wave,128,0,0,0,0,0
alarmmanager,912,0,0,0,0,0
parse.com,229,0,0,0,0,0
django-many-to-many,102,0,0,0,0,0
google-closure,296,0,0,0,0,0
spotlight,308,0,0,0,0,1
hyper-v-server-2008-r2,446,0,0,0,0,0
setuid,192,0,0,0,0,0
group-theory,7272,0,0,0,0,0
ctrl,120,0,0,0,0,0
blas,181,0,0,0,0,0
zend-studio,434,0,0,0,0,0
canon,1439,0,0,0,0,0
concatenation,1513,0,0,0,0,0
coordinate-systems,679,0,0,0,0,0
cobol,489,0,0,0,0,0
ivr,122,0,0,0,0,0
abstract-syntax-tree,175,0,0,0,0,0
ascii,1743,0,0,0,0,1
ivy,672,0,0,0,0,0
smalltalk,630,0,0,0,0,0
binary,4407,0,0,0,0,0
sourceforge,139,0,0,0,0,0
url-encoding,354,0,0,0,0,0
fractals,387,0,0,0,0,0
hostname,1111,0,0,0,0,0
wiring,155,0,0,0,0,0
profile-sync,145,0,0,0,0,0
createprocess,220,0,0,0,0,0
gparted,405,0,0,0,0,0
opcode,157,0,0,0,0,0
subdomain,3149,0,0,0,0,0
member-functions,115,0,0,0,0,0
parcelable,332,0,0,0,0,0
cc.complexity-theory,2310,0,0,0,0,0
rfid,231,0,0,0,0,0
deflate,204,0,0,0,0,0
allocation,470,0,0,0,0,0
openldap,1198,0,0,0,0,0
virtual-machine,3882,0,0,0,0,0
extern,447,0,0,0,0,0
wpf,65836,0.909090909091,0.714285714286,0.8,11,14
wpa,128,0,0,0,0,0
live-streaming,311,0,0,0,0,0
tracking,1276,0,0,0,0,0
undefined,1291,0,0,0,0,0
data-modeling,1000,0,0,0,0,0
jsfl,109,0,0,0,0,0
web-farm,120,0,0,0,0,0
catiledlayer,136,0,0,0,0,0
worklight,219,0,0,0,0,0
dotnetnuke-module,101,0,0,0,0,0
dimension,174,0,0,0,0,0
code-injection,206,0,0,0,0,0
resx,439,0,0,0,0,0
diskspace,587,0,0,0,0,1
c89,115,0,0,0,0,0
slime,214,0,0,0,0,0
rest,14426,0.75,1.0,0.857142857143,4,3
sitecore6,636,0,0,0,0,0
vsftpd,596,0,0,0,0,0
gdb,3229,0,0,0,0,0
jshint,136,0,0,0,0,0
invalid,287,0,0,0,0,0
gdi,1033,0,0,0,0,0
underline,147,0,0,0,0,0
greasemonkey,1543,0,0,0,0,0
exceptions,216,0,0,0,0,0
generator,1147,0,0,0,0,2
ruby-on-rails,116883,0.7,0.7,0.7,20,20
django-nonrel,278,0,0,0,0,0
touchesmoved,151,0,0,0,0,0
long-integer,704,0,0,0,0,0
adsense,564,0,0,0,0,0
nerdtree,196,0,0,0,0,0
stopwatch,250,0,0,0,0,0
sprockets,298,0,0,0,0,0
haystack,122,0,0,0,0,0
netapp,158,0,0,0,0,0
tmpfs,123,0,0,0,0,0
robotics,304,0,0,0,0,0
rubygems,4201,0,0,0,0,2
algebraic-groups,226,0,0,0,0,0
file-copy,178,0,0,0,0,0
libc,258,0,0,0,0,1
dell-latitude,155,0,0,0,0,0
dart,742,0,0,0,0,0
gestures,312,0,0,0,0,0
jcl,122,0,0,0,0,0
managed-metadata,443,0,0,0,0,0
traffic,686,0,0,0,0,0
preference,238,0,0,0,0,0
acronyms,257,0,0,0,0,0
email-bounces,316,0,0,0,0,0
enums,4675,1.0,1.0,1.0,2,2
aspectj,913,1.0,1.0,1.0,1,1
parent-child,1290,0,0,0,0,0
intel,1955,0,0,0,0,0
jvm-arguments,161,0,0,0,0,0
stdmap,235,0,0,0,0,0
pom,116,0,0,0,0,0
jquery-ui-dialog,1328,0,0,0,0,0
grouping,1379,0,0,0,0,0
grub,2029,0,0,0,0,1
runtimeexception,198,0,0,0,0,0
conditional,1825,0,0,0,0,0
udev,440,0,0,0,0,0
regex-negation,349,0,0,0,0,0
shadowbox,240,0,0,0,0,0
private-members,289,0,0,0,0,0
dimensions,468,0,0,0,0,0
exif,618,0,0,0,0,0
regular-language,409,0,0,0,0,0
exim,874,0,0,0,0,0
commutative-algebra,3612,0,0,0,0,1
string-literals,173,0,0,0,0,0
managed-c++,312,0,0,0,0,0
exit,796,0,0,0,0,0
lightbox2,147,0,0,0,0,0
ddl,422,0,0,0,0,0
dde,133,0,0,0,0,0
semigroups,185,0,0,0,0,0
browser-plugin,169,0,0,0,0,0
arrow,201,0,0,0,0,0
power,1283,0,0,0,0,0
internship,107,0,0,0,0,0
procedural-programming,108,0,0,0,0,0
msys,181,0,0,0,0,0
qtip2,176,0,0,0,0,1
isset,262,0,0,0,0,0
plane-curves,371,0,0,0,0,0
ace,149,0,0,0,0,0
package,2126,0,0,0,0,1
ack,174,0,0,0,0,0
acm,123,0,0,0,0,0
acl,1735,0,0,0,0,0
acs,236,0,0,0,0,0
bad-sectors,160,0,0,0,0,0
netbook,688,0,0,0,0,0
permalinks,2013,0,0,0,0,0
autotools,508,0,0,0,0,0
content-type,1976,0,0,0,0,0
rebuild,190,0,0,0,0,0
mod-fcgid,235,0,0,0,0,0
relativelayout,1045,0,0,0,0,0
burning,490,0,0,0,0,0
roboguice,136,0,0,0,0,0
display-settings,225,0,0,0,0,0
image,32280,0,0,0,0,5
splunk,172,0,0,0,0,0
wadl,103,0,0,0,0,0
pagebreak,117,0,0,0,0,0
stringstream,334,0,0,0,0,0
pivot,1486,0,0,0,0,0
usb-drive,291,0,0,0,0,0
server-hardware,187,0,0,0,0,0
nsinteger,128,0,0,0,0,0
multi-language,281,0,0,0,0,0
iocp,123,0,0,0,0,0
identity-column,176,0,0,0,0,0
mdm,198,0,0,0,0,0
hex,2257,0,0,0,0,0
scripting-bridge,125,0,0,0,0,0
redirection,685,0,0,0,0,0
emacs,10469,1.0,0.666666666667,0.8,2,3
uiwebview,5453,1.0,1.0,1.0,1,1
series,221,0,0,0,0,0
xmlbeans,127,0,0,0,0,0
verbatim,515,0,0,0,0,0
logic-programming,115,0,0,0,0,0
spider,311,0,0,0,0,0
code-golf,262,0,0,0,0,0
lazy-evaluation,622,0,0,0,0,0
android-asynctask,3323,0,0,0,0,0
taskbar,1468,0,0,0,0,0
uiimage,3458,0,0,0,0,1
utf-16,360,0,0,0,0,0
openxml,1081,0,0,0,0,0
viewport,736,0,0,0,0,0
pull,266,0,0,0,0,1
mathml,167,0,0,0,0,0
windows-phone-7.1,1855,0,0,0,0,0
castle-activerecord,515,0,0,0,0,0
pci-dss,241,0,0,0,0,0
viewpagerindicator,125,0,0,0,0,0
sharpsvn,194,0,0,0,0,0
graph-theory,5300,0,0,0,0,1
site,295,0,0,0,0,0
password-management,404,0,0,0,0,0
mysql-python,591,0,0,0,0,0
ogre,159,0,0,0,0,0
delphi-7,1539,0,0,0,0,0
uid,143,0,0,0,0,0
delphi-5,185,0,0,0,0,0
migrate,356,0,0,0,0,0
createfile,195,0,0,0,0,0
accents,285,0,0,0,0,0
mousedown,116,0,0,0,0,0
nested-loops,443,0,0,0,0,0
cryptoapi,228,0,0,0,0,0
objective-c,133932,0.571428571429,0.285714285714,0.380952380952,7,14
serial-communication,124,0,0,0,0,0
document-ready,171,0,0,0,0,0
ax,154,0,0,0,0,0
objective-c-category,130,0,0,0,0,1
quickbooks,349,0,0,0,0,0
allocator,160,0,0,0,0,0
zend-auth,177,0,0,0,0,0
ajaxcontroltoolkit,1517,0,0,0,0,0
simple-html-dom,347,0,0,0,0,0
bindinglist,195,0,0,0,0,0
spatial,527,0,0,0,0,0
nomethoderror,165,0,0,0,0,0
openid,2349,1.0,1.0,1.0,1,1
richtextbox,1644,0,0,0,0,1
fsck,363,0,0,0,0,0
walker,112,0,0,0,0,0
rpy2,169,0,0,0,0,0
wxwidgets,1321,0,0,0,0,1
microsoft-outlook,2400,0,0,0,0,0
masm,357,0,0,0,0,1
mask,625,0,0,0,0,0
async-ctp,195,0,0,0,0,0
raphael,1873,0,0,0,0,1
restfb,132,0,0,0,0,0
adam,147,0,0,0,0,0
cpu,4657,0,0,0,0,0
dell-xps,180,0,0,0,0,0
php-errors,493,0,0,0,0,0
windows-98,116,0,0,0,0,0
whoosh,102,0,0,0,0,0
paperclip,1949,0,0,0,0,0
strtotime,407,0,0,0,0,0
on-the-fly,102,0,0,0,0,0
win32-process,103,0,0,0,0,0
scp,1358,0,0,0,0,1
dsn,205,0,0,0,0,0
tv,624,0,0,0,0,0
message-driven-bean,209,0,0,0,0,0
tr,140,0,0,0,0,0
database-backups,299,0,0,0,0,0
tail,557,0,0,0,0,0
tk,473,0,0,0,0,0
text-manipulation,171,0,0,0,0,0
sympy,126,0,0,0,0,0
td,326,0,0,0,0,0
basic-authentication,723,0,0,0,0,0
homepage,525,0,0,0,0,0
tc,116,0,0,0,0,1
norm,612,0,0,0,0,0
search-engines,237,0,0,0,0,0
checkin,226,0,0,0,0,0
results,377,0,0,0,0,0
rm,506,0,0,0,0,0
ie6-ie7-bug,230,0,0,0,0,0
condition,1012,0,0,0,0,0
iphone-4,294,0,0,0,0,0
iphone-5,314,0,0,0,0,0
cable,578,0,0,0,0,0
performance-counters,108,0,0,0,0,0
t4,851,0,0,0,0,0
microsoft-sync-framework,259,0,0,0,0,0
toggle,1820,0,0,0,0,0
large,149,0,0,0,0,0
opendir,113,0,0,0,0,0
service-reference,182,0,0,0,0,0
hosts-file,484,0,0,0,0,0
shared-folders,293,0,0,0,0,0
nsdocumentsdirectory,104,0,0,0,0,0
glsl,1526,0,0,0,0,0
woocommerce,579,0,0,0,0,1
foundation,309,0,0,0,0,0
sync,3126,0,0,0,0,0
qml,802,0,0,0,0,0
pass,261,0,0,0,0,0
omniauth,1102,0,0,0,0,0
schema.org,132,0,0,0,0,0
subcaption,146,0,0,0,0,0
jbpm,291,0,0,0,0,0
monad-transformers,136,0,0,0,0,0
xor,346,0,0,0,0,0
clock,857,0,0,0,0,0
section,410,0,0,0,0,0
inline-assembly,472,0,0,0,0,0
microchip,145,0,0,0,0,0
apply,370,0,0,0,0,0
contrast,121,0,0,0,0,0
homescreen,273,0,0,0,0,0
escaping,3106,0,0,0,0,1
objectcontext,166,0,0,0,0,0
optparse,106,0,0,0,0,0
org-mode,651,0,0,0,0,1
pidgin,293,0,0,0,0,0
sql-insert,159,0,0,0,0,0
legend,460,0,0,0,0,0
heatsink,103,0,0,0,0,0
sender,107,0,0,0,0,0
experience,365,0,0,0,0,0
sharethis,103,0,0,0,0,0
configuration-management,494,0,0,0,0,1
vector-analysis,453,0,0,0,0,0
vmware-esx,1145,0,0,0,0,0
social,682,0,0,0,0,0
action,2010,0,0,0,0,0
tesseract,503,0,0,0,0,0
openfire,541,0,0,0,0,0
shorthand,147,0,0,0,0,0
plink,118,0,0,0,0,0
tmux,920,0,0,0,0,0
vim,14790,1.0,1.0,1.0,2,2
key-binding,163,0,0,0,0,0
database-migration,474,0,0,0,0,0
android-assets,153,0,0,0,0,0
career,150,0,0,0,0,0
select,10723,0,0,0,0,2
plinq,191,0,0,0,0,0
oracle-apex,575,0,0,0,0,0
executable,1664,0,0,0,0,0
foxpro,394,0,0,0,0,0
preloader,343,0,0,0,0,0
playframework-2.0,2137,0,0,0,0,0
playframework-2.1,214,0,0,0,0,0
automata,496,0,0,0,0,0
rhel,1039,0,0,0,0,0
testunit,222,0,0,0,0,1
asyncsocket,322,0,0,0,0,0
itunes-store,186,0,0,0,0,0
bxslider,134,0,0,0,0,0
gtktreeview,111,0,0,0,0,0
custom-error-pages,181,0,0,0,0,1
openvz,519,0,0,0,0,0
appdomain,806,0,0,0,0,0
concurrentmodification,122,0,0,0,0,0
telephone,102,0,0,0,0,0
tr1,202,0,0,0,0,0
http-request,159,0,0,0,0,0
webkit,4201,1.0,0.5,0.666666666667,1,2
sizing,127,0,0,0,0,0
fancybox-2,312,0,0,0,0,0
endpoint,310,0,0,0,0,0
installing,894,0,0,0,0,0
sql-azure,990,0,0,0,0,0
autocomplete,6049,0,0,0,0,1
android-market,1292,0,0,0,0,0
query-posts,1064,0,0,0,0,0
azure-web-roles,384,0,0,0,0,0
prompt,904,0,0,0,0,0
pptpd,101,0,0,0,0,0
vmware-tools,101,0,0,0,0,0
scan,336,0,0,0,0,0
iso-image,840,0,0,0,0,0
suggestions,195,0,0,0,0,0
accept,105,0,0,0,0,0
allegro,166,0,0,0,0,0
onpause,139,0,0,0,0,0
xauth,122,0,0,0,0,0
visual-studio-debugging,490,0,0,0,0,0
cllocationmanager,788,0,0,0,0,0
tapestry,450,0,0,0,0,0
axis,1023,0,0,0,0,0
git-commit,123,0,0,0,0,0
information,353,0,0,0,0,0
axis2,1435,0,0,0,1,0
virtual-machines,1834,0,0,0,0,1
memory-usage,538,0,0,0,0,0
machine-learning,3033,0,0,0,0,1
django-apps,145,0,0,0,0,0
unattended,167,0,0,0,0,0
unixodbc,157,0,0,0,0,0
resultset,713,0,0,0,0,0
mapping,3081,0,0,0,0,0
sikuli,109,0,0,0,0,0
xilinx,166,0,0,0,0,0
gtk2,141,0,0,0,0,0
bioinformatics,403,0,0,0,0,0
ethics,321,0,0,0,0,0
freepascal,312,0,0,0,0,0
lifecycle,654,0,0,0,0,0
theme-options,361,0,0,0,0,0
argparse,296,0,0,0,0,0
appcelerator-mobile,390,0,0,0,0,0
github,5819,0,0,0,1,0
netstream,208,0,0,0,0,0
wordpress-version,118,0,0,0,0,0
dc.parallel-comp,111,0,0,0,0,0
parameterized,206,0,0,0,0,0
django,52030,0.4,0.666666666667,0.5,5,3
nvidia,2044,0,0,0,0,0
iscsi,878,0,0,0,0,0
checkbox,5815,0,0,0,0,0
sysctl,110,0,0,0,0,0
junior-programmer,185,0,0,0,0,0
multiple-domains,265,0,0,0,0,0
j2mepolish,170,0,0,0,0,0
sublime-text-2,290,0,0,0,0,0
mixing,162,0,0,0,0,0
i386,150,0,0,0,0,0
directsound,113,0,0,0,0,0
adorner,135,0,0,0,0,0
installer,3875,0,0,0,0,0
imagelist,126,0,0,0,0,0
roots,568,0,0,0,0,0
streamwriter,364,0,0,0,0,0
visual-studio-2010-sp1,118,0,0,0,0,0
window-managers,124,0,0,0,0,0
iscroll4,172,0,0,0,0,0
exit-code,250,0,0,0,0,0
sharpziplib,124,0,0,0,0,1
evaluate,116,0,0,0,0,0
was,107,0,0,0,0,0
stackpanel,315,0,0,0,0,0
sencha-touch,2913,0,0,0,0,1
internet-explorer,21583,0,0,0,0,6
silverlight-oob,196,0,0,0,0,0
magic,153,0,0,0,0,0
buffering,286,0,0,0,0,0
subtitles,243,0,0,0,0,0
cloudflare,144,0,0,0,0,0
assemblies,2119,0,0,0,0,1
userid,121,0,0,0,0,0
string-search,101,0,0,0,0,0
hotkeys,902,0,0,0,0,1
gradle,953,0,0,0,0,0
web-part,2726,0,0,0,0,0
site-template,361,0,0,0,0,0
asp.net-2.0,939,0,0,0,0,1
uploads,924,0,0,0,0,1
satchmo,130,0,0,0,0,0
windows-phone,1412,0,0,0,0,1
dell-inspiron,275,0,0,0,0,0
gpu-programming,277,0,0,0,0,0
selectbox,320,0,0,0,0,0
bluej,114,0,0,0,0,1
operator-precedence,202,0,0,0,0,0
windows-server,1135,0,0,0,0,1
qr-code,742,0,0,0,0,0
reduce,296,0,0,0,0,0
numeric,511,0,0,0,0,0
expandablelistview,925,0,0,0,0,0
initrd,112,0,0,0,0,0
neurology,144,0,0,0,0,0
git-bash,124,0,0,0,0,0
measurement,329,0,0,0,0,0
content-management-system,4278,0,0,0,0,0
pyinstaller,177,0,0,0,0,0
operation,141,0,0,0,0,0
distributed-transactions,230,0,0,0,0,0
scribe,141,0,0,0,0,0
ftp,8966,1.0,1.0,1.0,2,2
psychology,494,0,0,0,0,1
raw-sockets,140,0,0,0,0,0
research,437,0,0,0,0,0
apache-commons-dbcp,128,0,0,0,0,0
visual-studio-2008-sp1,202,0,0,0,0,0
offline,1082,0,0,0,0,0
media-queries,1169,0,0,0,0,0
synaptics,129,0,0,0,0,0
google-webfonts,132,0,0,0,0,0
autofac,792,0,0,0,0,0
intrinsics,155,0,0,0,0,0
localization,5919,0,0,0,0,1
polyhedra,190,0,0,0,0,0
imaging,414,0,0,0,0,0
android-library,278,0,0,0,0,0
definition,1541,0,0,0,0,0
geotagging,152,0,0,0,0,0
ispconfig-3,100,0,0,0,0,0
django-forms,3614,0,0,0,0,0
positioning,3069,0,0,0,0,2
xparse,107,0,0,0,0,0
android-cursorloader,148,0,0,0,0,0
castle,309,0,0,0,0,0
tabindex,162,0,0,0,0,0
iobservable,100,0,0,0,0,0
web-standards,242,0,0,0,0,0
operator-overloading,2287,0,0,0,0,0
newtonsoft,189,0,0,0,0,0
guest,180,0,0,0,0,0
jet,320,0,0,0,0,0
mediaplayer,2094,0,0,0,0,2
faceted-search,233,0,0,0,0,0
swipe,666,0,0,0,0,0
dfs,435,0,0,0,0,0
routed-events,116,0,0,0,0,0
checkpoint,132,0,0,0,0,0
custom-list,425,0,0,0,0,0
sublimetext2,994,0,0,0,0,0
spock,147,0,0,0,0,0
silverstripe,231,0,0,0,0,0
calculations,252,0,0,0,0,0
zend-server,214,0,0,0,0,0
bitmap,4659,0,0,0,0,0
master,268,0,0,0,0,0
team-foundation-server,503,0,0,0,0,0
dfa,166,0,0,0,0,0
code-quality,715,0,0,0,0,0
fortran77,136,0,0,0,0,0
relationship,913,0,0,0,0,0
jlayeredpane,108,0,0,0,0,0
expression-trees,840,0,0,0,0,0
filesystems,8573,0,0,0,0,3
html-select,457,0,0,0,0,0
serializable,327,0,0,0,0,0
dpkg,474,0,0,0,0,0
tortoisehg,601,0,0,0,0,0
phpmailer,628,0,0,0,0,1
aac,289,0,0,0,0,0
radgridview,172,0,0,0,0,0
server-sent-events,114,0,0,0,0,0
maintainability,239,0,0,0,0,0
google-voice,136,0,0,0,0,0
manual-focus,121,0,0,0,0,0
input-validation,1011,0,0,0,0,0
bho,361,0,0,0,0,0
flexigrid,209,0,0,0,0,0
mootools,2184,0,0,0,0,0
dedicated-server,547,0,0,0,0,0
wysiwyg,1498,0,0,0,0,0
nsurl,679,0,0,0,0,0
form-submit,998,0,0,0,0,0
dynamics,368,0,0,0,0,0
collapse,384,0,0,0,0,0
drop-down-menu,7427,0,0,0,0,1
py2exe,536,0,0,0,0,0
glossaries,434,0,0,0,0,0
self,370,0,0,0,0,0
qtreeview,170,0,0,0,0,0
